date,股票代码,open,close,high,low,volume,amount,amplitude_pct,chg_pct,chg_amt,turnover_pct,ma5,ma20,ema12,ema26,diff,dea,macd,rsi14,bb_upper,bb_mid,bb_lower,bb_width
2023-03-10,002837,13.55,13.43,13.59,13.37,53297,161694309.68,1.62,-0.96,-0.13,1.51,13.748,14.609,14.129347934647702,14.569269468082005,-0.4399,-0.3123,-0.2553,34.08,16.1356,14.609,13.0824,0.209
2023-03-13,002837,13.36,13.39,13.65,13.25,65060,196644538.7,2.98,-0.3,-0.04,1.84,13.574000000000002,14.4695,14.015602098548056,14.481916174150005,-0.4663,-0.3431,-0.2465,33.71,15.9034,14.4695,13.0356,0.1982
2023-03-14,002837,13.29,12.98,13.36,12.72,80814,236395301.56,4.78,-3.06,-0.41,2.29,13.422,14.328,13.856278698771431,14.370663124212967,-0.5144,-0.3773,-0.2741,30.1,15.7634,14.328,12.8926,0.2004
2023-03-15,002837,13.1,12.92,13.18,12.84,48973,143550505.48,2.62,-0.46,-0.06,1.39,13.256,14.167000000000002,13.712235822037366,14.263206596493488,-0.551,-0.4121,-0.2778,29.6,15.4695,14.167,12.8645,0.1839
2023-03-16,002837,12.8,12.56,12.84,12.44,51922,148127773.03,3.1,-2.79,-0.36,1.47,13.056000000000001,14.028,13.534968772493155,14.137043144901378,-0.6021,-0.4501,-0.304,26.73,15.392,14.028,12.664,0.1945
2023-03-17,002837,12.67,12.4,12.7,12.4,66042,186573004.68,2.39,-1.27,-0.16,1.87,12.85,13.9435,13.360358192109592,14.00837328231609,-0.648,-0.4897,-0.3167,25.54,15.4802,13.9435,12.4068,0.2204
2023-03-20,002837,12.4,12.73,12.84,11.98,114588,324267970.74,6.94,2.66,0.33,3.24,12.718,13.8275,13.263380008708117,13.91367896510749,-0.6503,-0.5218,-0.257,32.22,15.3628,13.8275,12.2922,0.2221
2023-03-21,002837,12.82,12.88,13.01,12.57,77879,224508691.12,3.46,1.18,0.15,2.2,12.698,13.739500000000001,13.204398468906868,13.837110152877305,-0.6327,-0.544,-0.1775,35.07,15.2802,13.7395,12.1988,0.2243
2023-03-22,002837,12.88,13.76,13.89,12.84,162502,491485559.29,8.15,6.83,0.88,4.6,12.866,13.6975,13.289875627536581,13.831398289701209,-0.5415,-0.5435,0.0039,48.7,15.187,13.6975,12.208,0.2175
2023-03-23,002837,13.82,14.42,14.73,13.71,190964,617398759.2,7.41,4.8,0.66,5.41,13.238,13.690000000000001,13.463740915607875,13.874998416390008,-0.4113,-0.517,0.2116,56.14,15.1633,13.69,12.2167,0.2152
2023-03-24,002837,14.25,14.48,14.75,14.12,126123,411112618.08,4.37,0.42,0.06,3.57,13.654,13.696000000000002,13.620088467052819,13.919813348509267,-0.2997,-0.4736,0.3477,56.75,15.1811,13.696,12.2109,0.2169
2023-03-27,002837,14.49,14.95,15.16,14.49,135719,455912690.79,4.63,3.25,0.47,3.84,14.097999999999999,13.716,13.824690241352386,13.996123470841914,-0.1714,-0.4131,0.4834,61.32,15.2563,13.716,12.1757,0.2246
2023-03-28,002837,15.12,14.71,15.28,14.66,103644,348059156.04,4.15,-1.61,-0.24,2.93,14.464000000000002,13.7185,13.960891742682788,14.049003213742512,-0.0881,-0.3481,0.5201,57.95,15.2651,13.7185,12.1719,0.2255
2023-03-29,002837,14.66,14.8,15.09,14.62,70458,235992482.45,3.2,0.61,0.09,1.99,14.672,13.718,14.089985320731591,14.104632605317141,-0.0146,-0.2814,0.5336,58.86,15.2632,13.718,12.1728,0.2253
2023-03-30,002837,14.67,14.72,14.87,14.57,49917,165191968.54,2.03,-0.54,-0.08,1.41,14.732,13.733499999999998,14.186910656003654,14.15021537529365,0.0367,-0.2178,0.509,57.67,15.312,13.7335,12.155,0.2299
2023-03-31,002837,14.75,14.58,14.75,14.43,55659,182515885.9,2.17,-0.95,-0.14,1.58,14.752,13.751000000000001,14.2473859396954,14.182051273420047,0.0653,-0.1612,0.453,55.54,15.3586,13.751,12.1434,0.2338
2023-04-03,002837,14.51,14.66,14.75,14.3,56763,185771818.89,3.09,0.55,0.08,1.61,14.693999999999999,13.770999999999997,14.310865025896108,14.21745488279634,0.0934,-0.1103,0.4074,56.53,15.413,13.771,12.129,0.2385
2023-04-04,002837,14.75,14.06,14.8,13.95,88516,282793446.33,5.8,-4.09,-0.6,2.51,14.564000000000002,13.787,14.272270406527477,14.205791558144758,0.0665,-0.0749,0.2828,47.93,15.4337,13.787,12.1403,0.2389
2023-04-06,002837,14.14,15.5,15.5,14.12,151919,512626574.75,9.82,10.24,1.44,4.3,14.703999999999999,13.874500000000001,14.461151882446327,14.301658850134036,0.1595,-0.028,0.3751,62.62,15.6822,13.8745,12.0668,0.2606
2023-04-07,002837,15.57,15.31,15.71,15.16,114234,393731932.08,3.55,-1.23,-0.19,3.23,14.822,13.962,14.591743900531506,14.376350787161144,0.2154,0.0207,0.3895,60.21,15.8671,13.962,12.0569,0.2729
2023-04-10,002837,15.8,15.5,16.61,15.37,148703,532714412.31,8.1,1.24,0.19,4.21,15.006,14.0655,14.731475608142045,14.459584062186245,0.2719,0.0709,0.402,61.79,16.0663,14.0655,12.0647,0.2845
2023-04-11,002837,16.16,16.21,16.49,15.8,180951,657859288.23,4.45,4.58,0.71,5.12,15.315999999999999,14.206500000000002,14.958940899197113,14.589244502024302,0.3697,0.1307,0.4781,67.08,16.3864,14.2065,12.0266,0.3069
2023-04-12,002837,16.25,17.87,17.87,16.19,239068,929170648.32,10.36,10.24,1.66,6.77,16.078,14.451000000000002,15.40679614547448,14.83226342780028,0.5745,0.2194,0.7102,75.58,17.0771,14.451,11.8249,0.3634
2023-04-13,002837,18.08,18.93,19.36,18.08,288944,1224258170.31,7.16,5.93,1.06,8.18,16.764,14.751499999999998,15.948827507709176,15.135799470185443,0.813,0.3382,0.9498,79.26,17.9262,14.7515,11.5768,0.4304
2023-04-14,002837,18.76,18.61,19.41,18.48,187296,791043207.22,4.91,-1.69,-0.32,5.3,17.424,15.053999999999998,16.358238660369302,15.393147657579114,0.9651,0.4635,1.0031,75.56,18.4789,15.054,11.6291,0.455
2023-04-17,002837,19.0,18.36,19.11,18.15,141615,587606781.68,5.16,-1.34,-0.25,4.01,17.996,15.352,16.66620194338941,15.612914497758439,1.0533,0.5815,0.9436,72.7,18.8379,15.352,11.8661,0.4541
2023-04-18,002837,18.3,18.75,19.16,18.28,147964,620033632.63,4.79,2.12,0.39,4.19,18.503999999999998,15.653,16.98678625979104,15.845291201628184,1.1415,0.6935,0.896,74.33,19.22,15.653,12.086,0.4558
2023-04-19,002837,18.23,18.44,19.37,17.65,324652,1345799323.23,9.17,-1.65,-0.31,9.19,18.618000000000002,15.931000000000001,17.21035760443857,16.03749185335943,1.1729,0.7894,0.767,70.71,19.4566,15.931,12.4054,0.4426
2023-04-20,002837,18.99,19.81,20.32,18.63,269805,1172800120.49,9.16,7.43,1.37,7.64,18.794,16.2335,17.6103025883711,16.31693690125873,1.2934,0.8902,0.8064,76.22,19.9926,16.2335,12.4744,0.4631
2023-04-21,002837,19.81,19.18,20.37,18.71,228178,994290246.82,8.38,-3.18,-0.63,6.46,18.908,16.4715,17.851794497852467,16.529015649313642,1.3228,0.9767,0.6922,69.73,20.3422,16.4715,12.6008,0.47
2023-04-24,002837,19.44,18.49,19.83,18.21,213112,892126673.92,8.45,-3.6,-0.69,6.03,18.934,16.672,17.94997995972132,16.674273749364485,1.2757,1.0365,0.4784,63.36,20.5247,16.672,12.8193,0.4622
2023-04-25,002837,18.34,18.74,19.47,18.09,226885,952034418.49,7.46,1.35,0.25,6.42,18.932,16.8615,18.07152150437958,16.82729050867082,1.2442,1.078,0.3324,64.62,20.7296,16.8615,12.9934,0.4588
2023-04-26,002837,19.21,20.26,20.37,18.71,350801,1544303263.16,8.86,8.11,1.52,9.93,19.296,17.139000000000003,18.408210503705796,17.081565285806317,1.3266,1.1278,0.3978,71.12,21.1438,17.139,13.1342,0.4673
2023-04-27,002837,20.12,18.2,20.12,18.2,217010,900964530.4,9.48,-10.17,-2.06,6.14,18.974,17.309,18.37617811852029,17.164412301672513,1.2118,1.1446,0.1344,56.08,21.1889,17.309,13.4291,0.4483
2023-04-28,002837,16.48,17.73,18.21,16.34,310554,1206215913.96,10.27,-2.58,-0.47,8.79,18.683999999999997,17.459500000000002,18.276766100286398,17.20630768673381,1.0705,1.1297,-0.1186,53.31,21.1552,17.4595,13.7638,0.4233
2023-05-04,002837,17.27,17.01,17.7,16.62,235053,896003106.84,6.09,-4.06,-0.72,6.65,18.387999999999998,17.581,18.081879007934646,17.19176637660538,0.8901,1.0818,-0.3834,49.29,21.0423,17.581,14.1197,0.3938
2023-05-05,002837,16.51,16.84,17.12,15.49,201060,739479572.02,9.58,-1.0,-0.17,5.69,18.008000000000003,17.69,17.890820699021624,17.165709607967944,0.7251,1.0105,-0.5707,48.36,20.9051,17.69,14.4749,0.3635
2023-05-08,002837,16.76,16.4,16.85,16.19,136352,502600381.98,3.92,-2.61,-0.44,3.86,17.236,17.807,17.661463668402913,17.108990377748096,0.5525,0.9189,-0.7328,45.95,20.6318,17.807,14.9822,0.3173
2023-05-09,002837,16.21,15.83,16.39,15.79,107661,387781332.47,3.66,-3.48,-0.57,3.05,16.762,17.823500000000003,17.379700027110157,17.014250349766755,0.3654,0.8082,-0.8855,42.97,20.5976,17.8235,15.0494,0.3113
2023-05-10,002837,15.89,15.85,15.94,15.26,141106,494754252.28,4.3,0.13,0.02,3.99,16.386000000000003,17.8505,17.144361561400903,16.928009583117365,0.2164,0.6898,-0.9469,43.11,20.5353,17.8505,15.1657,0.3008
2023-05-11,002837,15.85,15.35,16.1,15.3,77241,269855481.99,5.05,-3.15,-0.5,2.19,16.054,17.843,16.868305936569993,16.81111998436793,0.0572,0.5633,-1.0122,40.44,20.5547,17.843,15.1313,0.304
2023-05-12,002837,15.26,14.92,15.3,14.89,61177,207709898.7,2.67,-2.8,-0.43,1.73,15.669999999999998,17.7785,16.56856656171307,16.6710370225629,-0.1025,0.4301,-1.0652,38.25,20.6961,17.7785,14.8609,0.3282
2023-05-15,002837,14.92,15.73,15.8,14.91,128069,444449013.81,5.97,5.43,0.81,3.45,15.536000000000001,17.671499999999998,16.439556321449523,16.60133057644713,-0.1618,0.3118,-0.9471,44.37,20.7217,17.6715,14.6213,0.3452
2023-05-16,002837,15.73,15.49,16.12,15.47,86989,306341178.24,4.13,-1.53,-0.24,2.35,15.468,17.4995,16.29347073353421,16.5190097930066,-0.2255,0.2043,-0.8597,43.01,20.6333,17.4995,14.3657,0.3582
2023-05-17,002837,15.67,15.59,15.84,15.49,63522,223166450.64,2.26,0.65,0.1,1.71,15.416,17.3485,16.18524446683664,16.450194252783888,-0.2649,0.1104,-0.7508,43.78,20.5441,17.3485,14.1529,0.3684
2023-05-18,002837,15.54,15.99,16.24,15.42,134704,481705373.88,5.26,2.57,0.4,3.63,15.544,17.23,16.15520685655408,16.41610578961471,-0.2609,0.0362,-0.5942,46.88,20.4425,17.23,14.0175,0.3729
2023-05-19,002837,16.04,16.5,16.64,15.73,174934,488373909.21,5.69,3.19,0.51,3.63,15.86,17.1175,16.208251955545762,16.422320175569176,-0.2141,-0.0139,-0.4004,50.62,20.2662,17.1175,13.9688,0.3679
2023-05-22,002837,16.49,15.83,16.49,15.58,154594,423768388.96,5.52,-4.06,-0.67,3.21,15.88,16.987000000000002,16.150059347000262,16.378444607008497,-0.2284,-0.0568,-0.3432,46.04,20.1219,16.987,13.8521,0.3691
2023-05-23,002837,15.97,15.73,16.2,15.62,79613,216721222.01,3.66,-0.63,-0.1,1.65,15.928,16.782999999999998,16.085434832077144,16.330411673156014,-0.245,-0.0944,-0.3011,45.37,19.6784,16.783,13.8876,0.345
2023-05-24,002837,15.51,15.58,15.93,15.47,93985,253057141.27,2.92,-0.95,-0.15,1.95,15.925999999999998,16.603,16.0076756271422,16.274825623292607,-0.2671,-0.129,-0.2764,44.35,19.3222,16.603,13.8838,0.3276
2023-05-25,002837,16.02,15.78,16.49,15.41,163667,446901893.27,6.93,1.28,0.2,3.39,15.884,16.467499999999998,15.97264860758186,16.23817187341908,-0.2655,-0.1563,-0.2185,46.1,19.0645,16.4675,13.8705,0.3154
2023-05-26,002837,15.64,15.29,15.76,15.05,145568,382057297.24,4.5,-3.11,-0.49,3.02,15.642,16.295,15.867625744876957,16.16793691983248,-0.3003,-0.1851,-0.2305,42.56,18.7177,16.295,13.8723,0.2974
2023-05-29,002837,15.3,15.7,16.07,15.26,164201,443223270.93,5.3,2.68,0.41,3.41,15.616,16.067,15.84183716874204,16.133274925770817,-0.2914,-0.2064,-0.1702,46.28,17.6758,16.067,14.4582,0.2003
2023-05-30,002837,15.6,16.08,16.14,15.29,183930,498281750.22,5.41,2.42,0.38,3.81,15.685999999999998,15.960999999999999,15.878477604320189,16.12932863497298,-0.2509,-0.2153,-0.0712,49.54,17.239,15.961,14.683,0.1601
2023-05-31,002837,16.33,16.02,16.36,15.77,132506,364802036.11,3.67,-0.37,-0.06,2.75,15.773999999999997,15.875500000000002,15.900250280578621,16.12123021756757,-0.221,-0.2164,-0.0092,49.03,16.8649,15.8755,14.8861,0.1246
2023-06-01,002837,15.98,16.72,16.98,15.78,196619,559476451.65,7.49,4.37,0.7,4.08,15.961999999999998,15.860999999999999,16.026365622028067,16.16558353478479,-0.1392,-0.201,0.1235,54.83,16.7901,15.861,14.9319,0.1172
2023-06-02,002837,16.69,16.67,16.99,16.34,145113,416809073.75,3.89,-0.3,-0.05,3.01,16.238,15.852500000000001,16.125386295562212,16.202947717393325,-0.0776,-0.1763,0.1974,54.35,16.7482,15.8525,14.9568,0.113
2023-06-05,002837,16.73,16.25,16.73,16.16,122923,345570136.45,3.42,-2.52,-0.42,2.55,16.348,15.844999999999999,16.144557634706487,16.206433071660484,-0.0619,-0.1534,0.183,50.4,16.7246,15.845,14.9654,0.111
2023-06-06,002837,17.48,17.9,17.9,17.47,182738,559237504.39,2.65,10.15,1.65,3.79,16.712,15.9485,16.41462569090549,16.331882473759705,0.0827,-0.1062,0.3778,62.07,17.2036,15.9485,14.6934,0.1574
2023-06-07,002837,17.95,18.51,18.81,17.78,493255,1545082563.1,5.75,3.41,0.61,10.23,17.21,16.0815,16.736990969227723,16.49322451274047,0.2438,-0.0362,0.5599,65.32,17.7593,16.0815,14.4037,0.2087
2023-06-08,002837,17.89,17.22,17.89,16.86,324353,963432091.54,5.56,-6.97,-1.29,6.73,17.310000000000002,16.175,16.811300050884995,16.54705973401895,0.2642,0.0239,0.4807,54.66,17.8874,16.175,14.4626,0.2117
2023-06-09,002837,17.2,17.98,18.07,17.2,276753,839009222.55,5.05,4.41,0.76,5.74,17.572,16.328,16.991100043056534,16.653203457424954,0.3379,0.0867,0.5024,58.91,18.1099,16.328,14.5461,0.2183
2023-06-12,002837,17.86,17.96,18.28,17.65,196359,605781302.76,3.5,-0.11,-0.02,4.07,17.914,16.439500000000002,17.140161574893988,16.7500032013194,0.3902,0.1474,0.4855,58.76,18.3333,16.4395,14.5457,0.2304
2023-06-13,002837,17.92,18.71,18.89,17.63,270647,857729018.07,7.02,4.18,0.75,5.61,18.076,16.6005,17.381675178756453,16.895188149369815,0.4865,0.2152,0.5426,62.75,18.6822,16.6005,14.5188,0.2508
2023-06-14,002837,18.76,18.91,19.25,18.24,226039,726323037.12,5.4,1.07,0.2,4.69,18.156,16.7665,17.616802074332384,17.04443347163872,0.5724,0.2866,0.5715,63.75,19.0217,16.7665,14.5113,0.269
2023-06-15,002837,18.83,18.28,18.95,17.98,194889,613901206.36,5.13,-3.33,-0.63,4.04,18.368000000000002,16.881,17.718832524435093,17.135956918184,0.5829,0.3459,0.474,58.4,19.1985,16.881,14.5635,0.2746
2023-06-16,002837,18.09,18.34,18.5,17.82,132075,413858635.43,3.72,0.33,0.06,2.74,18.44,16.973000000000003,17.81439675144508,17.225145294614816,0.5893,0.3946,0.3894,58.75,19.3676,16.973,14.5784,0.2822
2023-06-19,002837,18.41,19.43,19.79,18.4,281110,929681068.09,7.58,5.94,1.09,5.83,18.734,17.153,18.062951097376608,17.388467865384087,0.6745,0.4505,0.4479,64.66,19.7124,17.153,14.5936,0.2984
2023-06-20,002837,19.42,18.97,19.55,18.9,159984,524362964.88,3.35,-2.37,-0.46,3.32,18.786,17.315,18.202497082395592,17.505618393874155,0.6969,0.4998,0.3941,60.71,19.9036,17.315,14.7264,0.299
2023-06-21,002837,18.9,18.5,19.37,18.49,131350,423505761.58,4.64,-2.48,-0.47,2.72,18.704,17.461,18.24826676202704,17.579276290624218,0.669,0.5336,0.2707,56.88,19.9698,17.461,14.9522,0.2874
2023-06-26,002837,17.75,17.65,18.72,17.48,152112,467608541.52,6.7,-4.59,-0.85,3.15,18.578,17.5545,18.156225721715188,17.584515083911313,0.5717,0.5413,0.0609,50.67,19.9422,17.5545,15.1668,0.272
2023-06-27,002837,17.53,17.84,18.19,17.53,91909,280912191.52,3.74,1.08,0.19,1.91,18.478,17.682,18.107575610682083,17.603439892510476,0.5041,0.5338,-0.0594,51.93,19.833,17.682,15.531,0.2433
2023-06-28,002837,17.69,17.44,17.78,16.68,154436,454202666.75,6.17,-2.24,-0.4,3.2,18.08,17.769,18.00487167057715,17.591333233805997,0.4135,0.5098,-0.1925,49.08,19.7242,17.769,15.8138,0.2201
2023-06-29,002837,17.59,17.44,17.76,17.18,71090,212719934.44,3.33,0.0,0.0,1.47,17.774,17.837,17.917968336642204,17.580123364635185,0.3378,0.4754,-0.2751,49.08,19.6413,17.837,16.0327,0.2023
2023-06-30,002837,17.41,17.44,17.55,17.01,89346,265876866.56,3.1,0.0,0.0,1.85,17.562,17.907999999999998,17.84443474638956,17.569743856143692,0.2747,0.4353,-0.3211,49.08,19.5224,17.908,16.2936,0.1803
2023-07-03,002837,17.36,17.42,17.59,16.74,131956,390301948.46,4.87,-0.11,-0.02,2.74,17.516000000000002,17.943,17.779137093098857,17.558651718651568,0.2205,0.3923,-0.3436,48.91,19.4815,17.943,16.4045,0.1715
2023-07-04,002837,17.38,17.36,17.83,17.12,123117,369605483.6,4.08,-0.34,-0.06,2.55,17.42,17.9775,17.71465446339134,17.54393677652923,0.1707,0.348,-0.3545,48.38,19.4287,17.9775,16.5263,0.1614
2023-07-05,002837,17.3,18.02,18.04,17.25,177890,542108898.61,4.55,3.8,0.66,3.69,17.536,18.066,17.761630699792672,17.579200719008547,0.1824,0.3149,-0.2649,54.29,19.2818,18.066,16.8502,0.1346
2023-07-06,002837,17.92,17.91,18.13,17.66,90201,275672636.45,2.61,-0.61,-0.11,1.87,17.630000000000003,18.0665,17.784456745978417,17.60370436945236,0.1808,0.288,-0.2146,53.2,19.282,18.0665,16.851,0.1346
2023-07-07,002837,17.75,17.57,17.86,17.4,58615,176726106.18,2.57,-1.9,-0.34,1.22,17.656,18.0195,17.751463400443278,17.601207749492925,0.1503,0.2605,-0.2205,49.85,19.2355,18.0195,16.8035,0.135
2023-07-10,002837,17.57,17.6,17.7,17.3,54337,163206911.21,2.28,0.17,0.03,1.13,17.692,18.0385,17.72816133883662,17.601118286567523,0.127,0.2338,-0.2135,50.15,19.2152,18.0385,16.8618,0.1305
2023-07-11,002837,17.66,18.41,18.5,17.55,130645,407620086.21,5.4,4.6,0.81,2.71,17.901999999999997,18.06,17.83305959440022,17.661035450525482,0.172,0.2214,-0.0988,57.49,19.2473,18.06,16.8727,0.1315
2023-07-12,002837,18.5,18.07,18.73,17.98,106896,335235336.58,4.07,-1.85,-0.34,2.22,17.912,18.0655,17.869511964492492,17.691329120856928,0.1782,0.2128,-0.0692,53.9,19.2519,18.0655,16.8791,0.1313
2023-07-13,002837,18.25,18.91,19.01,18.22,119441,383087762.94,4.37,4.65,0.84,2.48,18.112000000000002,18.0755,18.029587046878262,17.781601037830487,0.248,0.2198,0.0563,60.47,19.2866,18.0755,16.8644,0.134
2023-07-14,002837,18.89,19.01,19.08,18.71,92913,301428749.89,1.96,0.53,0.1,1.93,18.4,18.0805,18.180419808896993,17.872593553546746,0.3078,0.2374,0.1408,61.18,19.306,18.0805,16.855,0.1356
2023-07-17,002837,19.02,18.64,19.31,18.46,80893,261026098.92,4.47,-1.95,-0.37,1.68,18.608,18.0985,18.25112445368207,17.92943847550625,0.3217,0.2543,0.1348,57.1,19.3456,18.0985,16.8514,0.1378
2023-07-18,002837,18.92,18.82,19.01,18.48,78892,253688330.59,2.84,0.97,0.18,1.64,18.689999999999998,18.1225,18.338643768500212,17.995405995839118,0.3432,0.2721,0.1423,58.54,19.4052,18.1225,16.8398,0.1416
2023-07-19,002837,18.84,18.72,19.05,18.49,76527,245516088.28,2.98,-0.53,-0.1,1.59,18.82,18.087,18.397313957961718,18.04907962577696,0.3482,0.2873,0.1219,57.39,19.2574,18.087,16.9166,0.1294
2023-07-20,002837,18.66,17.23,18.75,16.95,156259,474344925.16,9.62,-7.96,-1.49,3.24,18.484,18.0,18.217727195198375,17.988407060904592,0.2293,0.2757,-0.0928,43.55,19.1535,18.0,16.8465,0.1282
2023-07-21,002837,17.15,16.57,17.15,16.24,155924,442019188.29,5.28,-3.83,-0.66,3.23,17.996000000000002,17.9035,17.964230703629394,17.88333987120796,0.0809,0.2367,-0.3117,39.06,19.1889,17.9035,16.6181,0.1436
2023-07-24,002837,16.6,16.86,17.04,16.41,70776,204368851.85,3.8,1.75,0.29,1.47,17.64,17.863999999999997,17.794349056917177,17.807536917785146,-0.0132,0.1868,-0.3999,41.9,19.2245,17.864,16.5035,0.1523
2023-07-25,002837,17.07,17.09,17.29,16.77,73097,213925540.94,3.08,1.36,0.23,1.52,17.294,17.826500000000003,17.685987663545305,17.754386034986247,-0.0684,0.1357,-0.4083,44.12,19.2283,17.8265,16.4247,0.1573
2023-07-26,002837,17.08,16.83,17.18,16.68,38505,111202254.36,2.93,-1.52,-0.26,0.8,16.915999999999997,17.796,17.554297253769104,17.685912995357636,-0.1316,0.0823,-0.4277,42.16,19.2555,17.796,16.3365,0.164
2023-07-27,002837,16.72,16.44,16.88,16.43,44156,125922480.45,2.67,-2.32,-0.39,0.92,16.758000000000003,17.746000000000002,17.382866907035396,17.593623143849662,-0.2108,0.0237,-0.4688,39.33,19.3152,17.746,16.1768,0.1769
2023-07-28,002837,16.39,16.59,16.74,16.39,40817,116389553.63,2.13,0.91,0.15,0.85,16.762,17.7035,17.260887382876103,17.51928068874969,-0.2584,-0.0328,-0.4513,40.97,19.3478,17.7035,16.0592,0.1858
2023-07-31,002837,17.07,16.52,17.12,16.37,93798,267944320.0,4.52,-0.42,-0.07,1.95,16.694,17.6585,17.14690470858747,17.44525989699045,-0.2984,-0.0859,-0.425,40.42,19.3789,17.6585,15.9381,0.1949
2023-08-01,002837,16.47,16.67,17.05,16.24,75993,216451736.04,4.9,0.91,0.15,1.58,16.61,17.624,17.07353475342017,17.38783323795412,-0.3143,-0.1316,-0.3655,42.21,19.3939,17.624,15.8541,0.2009
2023-08-02,002837,16.52,16.78,16.88,16.41,42272,121294211.29,2.82,0.66,0.11,0.88,16.6,17.562,17.028375560586298,17.34280855366122,-0.3144,-0.1681,-0.2926,43.54,19.3587,17.562,15.7653,0.2046
2023-08-03,002837,16.65,17.41,17.54,16.59,113304,335522295.82,5.66,3.75,0.63,2.35,16.794,17.537,17.08708701280379,17.347785697834464,-0.2607,-0.1866,-0.1481,50.59,19.3276,17.537,15.7464,0.2042
2023-08-04,002837,17.41,17.49,17.66,17.28,56136,168390151.71,2.18,0.46,0.08,1.16,16.973999999999997,17.532999999999998,17.149073626218588,17.358320090587466,-0.2092,-0.1912,-0.0362,51.42,19.3236,17.533,15.7424,0.2043
2023-08-07,002837,17.54,17.64,17.88,17.51,53159,161186416.04,2.12,0.86,0.15,1.1,17.198,17.535000000000004,17.2246007606465,17.379185269062468,-0.1546,-0.1839,0.0585,53.01,19.326,17.535,15.744,0.2043
2023-08-08,002837,17.71,17.49,17.73,17.31,42284,126843722.03,2.38,-0.85,-0.15,0.88,17.362000000000002,17.488999999999997,17.26543141285473,17.387393767650433,-0.122,-0.1715,0.099,51.21,19.2344,17.489,15.7436,0.1996
2023-08-09,002837,17.32,17.18,17.44,17.12,29316,86678363.61,1.83,-1.77,-0.31,0.61,17.442,17.444499999999998,17.25228811856939,17.372031266342994,-0.1197,-0.1611,0.0828,47.59,19.1737,17.4445,15.7153,0.1983
2023-08-10,002837,17.24,17.66,17.7,17.19,51728,155125985.38,2.97,2.79,0.48,1.07,17.491999999999997,17.381999999999998,17.315013023404866,17.39336228365092,-0.0783,-0.1446,0.1324,53.11,18.9802,17.382,15.7838,0.1839
2023-08-11,002837,17.63,16.78,17.67,16.69,75279,220698347.8,5.55,-4.98,-0.88,1.56,17.35,17.2705,17.232703327496424,17.347928040417518,-0.1152,-0.1387,0.047,43.97,18.7012,17.2705,15.8398,0.1657
2023-08-14,002837,16.71,16.93,16.97,16.56,32604,93830379.35,2.44,0.89,0.15,0.68,17.208000000000002,17.185,17.186133584804665,17.316970407793995,-0.1308,-0.1371,0.0126,45.69,18.4757,17.185,15.8943,0.1502
2023-08-15,002837,17.04,17.06,17.34,16.89,38289,112298631.91,2.66,0.77,0.13,0.79,17.122000000000003,17.097,17.16672841791164,17.29793556277222,-0.1312,-0.1359,0.0095,47.2,18.1474,17.097,16.0466,0.1229
2023-08-16,002837,16.9,16.56,17.06,16.48,33597,96398052.05,3.4,-2.93,-0.5,0.7,16.997999999999998,16.988999999999997,17.07338558438677,17.243273669233538,-0.1699,-0.1427,-0.0543,42.33,17.7555,16.989,16.2225,0.0902
2023-08-17,002837,16.59,16.93,17.04,16.4,41447,119686995.41,3.86,2.23,0.37,0.86,16.852,16.974,17.051326263711882,17.220068212253274,-0.1687,-0.1479,-0.0416,46.71,17.7328,16.974,16.2152,0.0894
